post_url,writer_id,main_text,tag
https://www.instagram.com/p/CTmum8dp3_B/,moon.fit_,"여러분의 선택은 비냉 or 물냉 !?

어제부터 고기고기
노래 불러서 온 육일관 🐷

삼겹살 너무 맛있쬬 🐖
고기는 내 삶의 낙이야 🥩

된찌에 밥 먹고
비냉에 한 점
물냉에 한 점
명이나물에 점점점
맥주에 점점점

고기 또 먹고 싶댜 ,, 너무 마시써 고기

#육일관 #건대맛집 #건대고기집 #건대술집 #건대핫플 #건대데이트 #건대삼겹살","['육일관', '건대맛집', '건대고기집', '건대술집', '건대핫플', '건대데이트', '건대삼겹살', '저녁', '점심', '메뉴', '뭐먹지', '데이트', '삼겹살', '된장찌개', '명이나물', '맥주', '술스타그램', '술', '식단', '맛집', '좋아요', '좋아요반사', '좋반', '좋좋', '셀피', '셀카', '셀', '셀스타', 'lfl', 'instagood']"
https://www.instagram.com/p/CTyaGAMp6BD/,wo.0z,"#협찬 아 저 육일관을 마지막으로 다이어트요,,
괴롭다 진짜 고기 엄청 맛있었는데 세상에나,,

#건대맛집 #건대입구맛집 #건대고기집 #건대삼겹살 #건대데이트","['협찬', '건대맛집', '건대입구맛집', '건대고기집', '건대삼겹살', '건대데이트']"
https://www.instagram.com/p/CEWher_l1GV/,nohkyuo,"(협찬)ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
건대맛집 꽃삼겹살 먹으러 달려와찌이 😘 사장님이 한점한점 아트로 구워주셔서 한입에 넣을때마다 육즙이팡팡 이건 뭔가요 .... 고기는 역시 삼겹살 .... ㅠㅠ 일주일에 한번은 먹어줘야 하는 삼굡살 ㅠㅠ 둘이서 삼겹 3인분에 가브리살1인분추가, 구워먹는 치즈도 JMT 🤍 배도 마음도 든든허이 햄볶다 🤪
이날먹방도 브이로그로 올라갑니당🙆‍♀️
⠀
⠀
⠀
Top_ @monobinj_official
야들야들 텐셀 백슬릿 크롭탑
[화이트,블루,블랙]
⠀
유튜브 브이로그 업뎃예정
🔜 kkyutv / 뀨tv [vlog]
#youtubechannel #comingsoon
⠀
⠀
⠀
⠀
#kkyutv #뀨tv #youtuber #유튜버
#오늘뭐먹지 #먹방 #술먹방 #소맥 #소주한잔 #삼겹살 #가브리살 #항정살 #삼겹살먹방 #고기먹방 #eating #eatingsound #mukbang #foodtrip #푸드트립
#건대맛집 #건대입구맛집 #건대고기집 #건대삼겹살 #건대데이트 #육일관
⠀","['youtubechannel', 'comingsoon', 'kkyutv', 'youtuber', 'eating', 'eatingsound', 'mukbang', 'foodtrip']"
https://www.instagram.com/p/CYNhBt2FBQ9/,jw._.yumyum,"<육일관> #건대
2022년 첫 게시물은 12월31일 저녁으로 먹은 ‘육일관’🥩

두 명이서 가서 한돈세트를 먹을까 여기에 육회가 추가된 한돈육회세트를 먹을까 고민하다가 낮에 디저트를 많이 먹어 저녁까지도 배가 많이 안 고팠기에 한돈세트로 주문을 하였다🥲

한돈세트는 삼겹살 3인분 or 목살 3인분, 된장찌개 or 김치찌개, 소주 or 맥주 이렇게 3가지 항목을 선택하면 된다. 나는 삼겹살, 된장, 소주로 선택했다✔️

불판이 적정온도가 되면(온도계로 측정하신다) 고기를 구워주시기 때문에 먹기 편하였다

고기에 명이나물 싸먹으니 진짜 꿀맛이었다.. 하긴 고기+명이나물은 실패할 수 없는 조합이라👍 같이 간 친구는 쌈으로 싸서 아주 맛있게 잘 먹어서 더 시켜줘야되나 했다😉

배불러서 후식으로 냉면도 못 먹었지만 다음에 온다면 후식까지 풀로 달려야겠다

그리고 모두들 새해 복 많이 받으세요🎊🎊
𝐻𝑎𝑝𝑝𝑦 𝑁𝑒𝑤 𝑌𝑒𝑎𝑟❤️

✅ 한돈세트 45,000
삼겹살 3인분, 된장찌개, 소주 선택
✅ 공기밥 1,000 * 2
✅ 소주 4,500 * 2
역시 삼겹살에는 소주😘

➭ 건대에서 고기가 먹고 싶다면 생각날 듯

📍 서울 광진구 아차산로31길 10 육일관
⏰ 평일 15:00 - 00:00 / 주말 12:00 - 00:00

#육일관 #건대육일관 #건대맛집 #건대입구맛집 #건대맛집추천 #건대데이트 #건대고기집 #건대고기 #건대삼겹살 #건대고기맛집 #삼겹살 #먹스타그램 #쪈_건대","['건대', '육일관', '건대육일관', '건대맛집', '건대입구맛집', '건대맛집추천', '건대데이트', '건대고기집', '건대고기', '건대삼겹살', '건대고기맛집', '삼겹살', '먹스타그램', '쪈']"
https://www.instagram.com/p/CPTAw65gNn4/,ehee45,"오늘 또 좋은추억 남길 수 있던 촬영을 마치고- 나는 불판앞으로 (당연한 내 두손에는 내사랑 효소💛)

저의 사랑
#엔자임효소 #효소 #리턴티
O.p.E.n 💫
•
내일 오후4시까지 후며들다 💫
모두모두 당일배송출고될예정입니다","['엔자임효소', '효소', '리턴티']"
https://www.instagram.com/p/CQqC_WLHKM4/,code.bin,"#협찬 건대 <육일관>

➰통삼겹살 12,000원
➰물냉면 5,000원
➰김치찌개 5,000원
➰계란찜 3,000원

건대로 고기먹으러 온지 얼마만인지..
이렇게 도톰한 삼겹살 진짜 올만에 먹었어요

국내산 한돈을 21일 숙성했다는데
역시 숙성삼겹살만의 특유의 고소함과
부드러움이 느껴지네요 ☺️
돼지냄새 하나 안나고 엄청 부드러워요

고기를 직접 구워주셔서 편하게 익을때까지
기다렸다가 먹으면 된답니다✨

사이드로 주문한 계란찜도 오통통한게 넘 맛있구
김치찌개도 사이드메뉴답지않게 정말 맛났어요!
공깃밥 주문 필수요ㅋㅋ
빠지면 섭섭한 시원한 냉면까지😍

푸짐하고 맛있게 드시고 싶으시다면 방문 강추요!

➿ @yukilgwan

#육일관 #건대맛집 #건대고기집 #건대고기맛집 #건대삼겹살 #건대데이트 #건대입구맛집","['협찬', '육일관', '건대맛집', '건대고기집', '건대고기맛집', '건대삼겹살', '건대데이트', '건대입구맛집', '건대입구역맛집', '건대가볼만한곳', '건대맛집추천', '화양동맛집', '광진구맛집', '서울맛집', '먹스타그램', '맛스타그램', '삼겹살맛집', '건대삼겹살맛집', '건대존맛']"
https://www.instagram.com/p/CaJ2f3ylOqm/,masisdda,"#광고 [서울 건대 육일관]
삼겹살 바싹 익혀서 먹는 거 좋아하는 사람 🙋🏻‍♀️

통삼겹살 취히이 익을 때 너무 좋다 ,,
3번 뒤집으면 완벽하다고 하지만 나는 4번 뒤집는 편 !
뭔가 좀 더 바삭해서 맛있음 🤤

육일관 통삼겹살은 칼집이 많이 되어있어서
더 바삭하게 잘 익는 것 같다.

고기는 역시 물냉면이랑 같이 먹으면 더 맛있음 !
냉면 잘게 잘라서 먹는 거 나만 좋아하나 .. ? 👀
잘게 자른 냉면 한 스푼 퍼서 삼겹살 올려먹으면 굿 ,,

항정살도 적당히 아삭하면서 부드럽고 쫄깃하다.

✦ #육일관 (@yukilgwan)
✦ 서울 광진구 아차산로31길 10 육일관 (건대입구역)
✦ 평일 15:00 - 00:00, 주말 12:00 - 00:00
-
✦ 삼겹살 (1인분, 150g) 12,000원
✦ 항정살 (1인분, 120g) 13,000원
✦ 된장찌개 3,000원
✦ 물냉면 5,000원
ㅤ
ㅤ
#마시따_건대
#마시따_육일관
-
#건대맛집 #건대가볼만한곳 #건대밥집 #건대술집
#건대고기집 #건대데이트 #건대입구역맛집 #건대역맛집
#통삼겹살 #통삼겹살맛집 #항정살 #항정살맛집
ㅤ","['광고', '육일관', '마시따', '마시따', '건대맛집', '건대가볼만한곳', '건대밥집', '건대술집', '건대고기집', '건대데이트', '건대입구역맛집', '건대역맛집', '통삼겹살', '통삼겹살맛집', '항정살', '항정살맛집']"
https://www.instagram.com/p/CXk-c-0JQ_Y/,joo__.2a,"불금 꼬기 어떠세요?!ㅎㅎ
육일관에서 가브리살 먹어봤는데..
와웅 저 원래 항정살 젤조아하는데
이제 가브리살 원픽👍🏻😆❤️
그리구 계란찜 무조건 시키세요
지짜 계란찜 고기먹을때 무조건 먹는데
맛없는곳 은근 많아요 저 계란찜에되게
중요한 스탈.. 근데 여기진짜 계란찜까지
완벽❤️
양도 혜자이구 느므 맛잇도 촉촉하니
김치찌개두 고기 푸짐하그 소주를 부르는 맛이엿도요 국물이 아주 끝내줘요~ㅎㅎ

다음번에는 대표메뉴인 삼겹살도 먹으러가야겟어요 뇸뇸 먹방은 즐거워😚

주네르 착장 - 목폴라 터틀넥 니트 (아이보리/베이지)
구매가능 DM or 오픈채팅 주세요🎀

#육일관 #건대맛집 #건대핫플 #건대가볼만한곳 #건대밥집 #건대술집 #건대고기집 #건대데이트 #건대입구역맛집 #건대역맛집","['육일관', '건대맛집', '건대핫플', '건대가볼만한곳', '건대밥집', '건대술집', '건대고기집', '건대데이트', '건대입구역맛집', '건대역맛집', '고기', '꼬기', '꼬기꼬기', '고기스타그램', '고기맛집', '고기사랑', '고기파티', '먹방', '먹방투어', '먹방스타그램', '일상', '일상스타그램', '일상기록', '주네르', 'food', 'foodstagram', 'foodie', 'instagram']"
https://www.instagram.com/p/CSg8B77lMxT/,leaf_mi,"이집 고기 잘하네.. ❤️‍🔥❤️‍🔥❤️‍🔥
#늦은생일상 다시축하해😘 내동생병만쓰😘

⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀
⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀
⠀⠀⠀⠀⠀ ⠀⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀ ⠀⠀⠀ ⠀ ⠀ ⠀ ⠀
⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀
⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀
⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀
⠀⠀⠀⠀⠀ ⠀⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀ ⠀⠀⠀ ⠀ ⠀ ⠀ ⠀
⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀
⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀
⠀⠀⠀⠀⠀ ⠀⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀ ⠀⠀⠀ ⠀ ⠀ ⠀ ⠀
⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀

#늦업 #불금 #먹방 #먹스타그램 #건대맛집 #건대입구맛집 #삼겹살 #후식은냉면 #삼겹살맛집 #저녁메뉴 #저녁식사 #맛집추천 #건대고기집 #맛집 #jmt #맛집 #다이어터 #운동스타그램 #치팅데이 #소확행 #선팔하면맞팔 #핫플레이스 #일상스타그램 #소통해요 #데일리 #좋아요 #daily #foodstagram #likeforlikes","['늦은생일상', '늦업', '불금', '후식은냉면', '삼겹살맛집', '맛집추천', 'jmt', '맛집', '다이어터', 'daily', 'foodstagram', 'likeforlikes']"
https://www.instagram.com/p/CQTiQXaHf90/,iamssin_,"#광고

오빠랑 지난 주에 갔던 건대 #육일관 🥩
저희는 부채살이랑 삼겹 먹었는데, 크기도 크고 육즙도 짱 ➰🍖
공간도 넓고, 직원 분들이 직접 구워주셔서 편했어요! ( 굽는 건 돼지고기만 !)

-
-

#협찬 #건대맛집 #건대고기집 #건대술집 #건데데이트 #건대입구맛집 #건대고기맛집 #건대가볼만한곳 #인스타그램 #instagram #instaphoto #follow #맞팔 #소통 #일상","['광고', '육일관', '협찬', '건대맛집', '건대고기집', '건대술집', '건데데이트', '건대입구맛집', '건대고기맛집', '건대가볼만한곳', '인스타그램', 'instagram', 'instaphoto', 'follow', '맞팔', '소통', '일상']"
