post_url,writer_id,main_text,tag
https://www.instagram.com/p/CBz6QYAH0Uq/,or__and,"고기러버들에게 강추하는 맛집 ❤️
강남에서 소고기 먹는다면 무조건 가봐야할
@restaurant_doma3 육즙좔좔 부드러운
역대급 퀄리티 좋은 소고기를 맛봤습니다‼️
-
저희는 셋이서(3인세트)에 등심(130g) 추가
그리고 맛있다고 소문난 된장찌개도 주문📍
#강남역맛집 #강남맛집 #강남역 #도마3
-
화력 좋은 숯화로에 먹기좋게 썰린 고기들을
먹고픈 타이밍에 한점씩 구워먹는 방식. 각자
굽는 스타일에 맞게 구워먹는 재미도 쏠쏠:)
-
개인적으로 소고기는 와사비 얹고 소금 살짝
찍어먹는게 본연의 맛을 해치지않으면서 가장
맛있게 먹을수있는 방식이지 않을까 싶어요😊
-
야채들도 굽굽해서 먹었는데 숯에 구우면 왤케
다 맛있는걸까요? ㅎㅎ 특히 새송이버섯에 고기
한점 돌돌 말아먹는건 저절로 감탄나오는 맛,,
-
이번에 처음으로 시도해본 조합 ""치즈+소고기""
먹어보니 삼겹살과는 또 다르게 식감부터가
둘이 비슷하다보니 따로놀지 않고 환상 궁합!!
더 다양한맛을 원한다면 구워먹는치즈도 👍
-
글구 밥땡겨서 공기밥에 된찌 하나 주문했는데
와,, 나오자마자 순삭시킬정도로 리얼 존맛탱
방문하면 꼭 주문해서 밥한공기 드시고오세요🍚
-
""도마3"" 은 전체적으로 분위기도 심플하니
편안하고 정말 가성비와 퀄리티가 만점 💯
데이트장소나 회식장소로도 추천합니다✔️
-
<서울 서초구 서초대로78길 48 도마3>
✔️셋이서(3인세트) 75,000₩
-
#강남역소고기 #강남소고기 #소고기맛집
#강남역데이트 #강남데이트 #강남역술집
#서초동맛집 #서초맛집 #고기스타그램
#오얼앤드_강남 ✅",['오얼앤드']
https://www.instagram.com/p/CKMPRmLHuST/,2219a,"2021/01/19 @2219a_daily
-
여러분!! 제가 저번에 소개드렸던 #도마3
혹시 다녀오신분 있나요~?
오랜만에 또 다녀왔어요!!
역시 소고기는 화로구이가 갑이죠!
일반 소고기집과 달리 분위기가
고급스럽다보니, 데이트장소로도 적합해요!!
여러분도 강남 맛집 찾으신다면 도마3 다녀오세요!!
저는 메인 메뉴였던 진갈비 제일 맛있게 먹었어요!!
소고기 질겨서 못드시는분들! 진갈비 얼른 드셔보세요!!
잘밤에 더 생각나시라고 업데이트 합니다:)
맛있고 좋은 밤 되세요!!ㅎ
-
Everyone! This is the restaurant that I introduced to you before.
Grilled beef is the best!
Unlike regular beef restaurants, the atmosphere is luxurious,
so it's also a good place to go on a date!
If you're looking for a good restaurant in Gangnam,
go to Doma3.
Update to remind you of more at night:)
Have a delicious and good night!!Hah!
-
-
-
#도마3
#강남맛집 #강남역맛집
#강남역소고기 #강남역데이트
-
#인플루언서 #헤어디자이너 #패션 #모델
#크리에이터 #정훈쌤일상 #2219a","['2219a', '맛집추천', '서울맛집', '맛집탕방', 'JMT', '강남핫플', '강남필수코스', '강남갈만한곳', '맛집', '맛집스타그램', '맛집투어', '맛집여행', '여행', '푸드인플루언서', '맛집인플루언서', '광고촬영', '음식촬영', '패션인플루언서']"
https://www.instagram.com/p/CZyuwg3v5zO/,foodie_shocker,"강남에서 데이트 성공하려면?
가슴 설레기 쌉 가능인 분위기 맛집으로🚗

#도마3 #강남맛집 #소고기맛집

테이블마다 미니 숯불 화로가 있어서 도란도란 이야기하며 퀄리티 좋은 소고기 먹기 가능👏🏻

도마3 커플세트(69.0)+신당동떡라면(0.6)+산토리가쿠빈하이볼(0.8) 두잔

위스키 샷도 판매중👍🏻 다양한 주종과 함께 맛난 소고기 즐기기가 가능하다🔥

#강남술집 #강남역술집 #강남데이트 #강남소개팅 #강남고기집 #강남핫플레이스 #강남핫플 #서울맛집","['도마3', '강남맛집', '소고기맛집', '강남술집', '강남역술집', '강남데이트', '강남소개팅', '강남고기집', '강남핫플레이스', '강남핫플', '서울맛집', '서초맛집', '서초구맛집', '서초동맛집', '서초역맛집', '서울데이트코스', '서울데이트코스top10', '서울데이트', '소개팅장소', '소개팅', '소고기맛집', '숯불구이', '분위기맛집', '먹스타그램', '맛집추천', '먹팔', '서울술집', '강남술집', '강남역데이트코스추천', '강남역술집추천', '강남고기맛집', '강남고기집', '강남고기집추천']"
https://www.instagram.com/p/CaOrIidpqRH/,shinae0320,"_
거울샷😉","['일상', '데일리', '소통', '셀카', '셀피', '얼스타그램', 'selfie', 'selca', 'selflove', 'ootd', '다이어트', '운동하는여자', '셀스타그램', '다이어터', '힐링', '거울샷', '몸매']"
https://www.instagram.com/p/CYpxfbahtSM/,bbing_eater,"#광고 강남 도마3
🔹️커플세트-진(꽃)갈비살(130g) + 등심(260g) + 닭고기 (69,000원), 우삼겹된장찌개 (8,000원)

2명이 강남에서 소고기를 배터지게 먹어도 7만원이 안넘는다구? 도마3에서는 가능합니다!

보통 다른 소고기집 세트보다 구성이 푸짐해요! 소고기 먹고 배부르기 쉽지 않은데 도마3는 그 어려운걸 해냅니다!

일단 등심은 완전 부드럽고 진갈비살은 입에서 사르르~ 녹는 느낌이에요! 육즙이 가득가득😆 닭목살은 겉은 쫄깃하고 속은 부드러워요! 시즈닝이 되어있는데 간이 딱 맞아서 술안주로 제격이에요!

추가로 시킨 된장찌개는 우삼겹이 들어있어서 국물이 진하니 맛있었어요!

소고기와 함께 하이볼을 먹었는데 너무너무 맛있더라구요>_< 도마3에는 위스키도 샷 50ml씩으로 판매한답니다!

주소 : 서울 서초구 서초대로78길 48 송림빌딩 1층 101호

#강남맛집 #서초맛집 #도마3 #강남역맛집 #강남소고기","['광고', '강남맛집', '서초맛집', '도마3', '강남역맛집', '강남소고기', '먹스타그램', '먹팔환영', '먹팔']"
https://www.instagram.com/p/CKSvLjSHFB5/,y__eonj,"#협찬 도마3 두명에서 3인세트 시켜먹기🤭 소고기는 물론이고 닭목살 너무 맛있었오 된찌에는 소면도 들어있어서 진짜 맛있게 뚝딱 +하이볼까지 너무 잘어울렸어 역시 나는 육식파야
여기진짜 내 맛집리스트 등록

#강남맛집 #강남역맛집 #강남데이트 #강남역데이트 #강남회식장소 #강남소고기 #강남소고기맛집#도마3",['협찬']
https://www.instagram.com/p/CQGZ78jtQWk/,_kaylajuna_,"감성 화로구이 도마3에 소고기 먹으러~* #협찬 이지만 올만에 만난 이슬이랑 분위기 좋은곳에서 맛나게 먹었따

강남역에 이런 맛집이 있었다니 ㅎ.ㅎ
숨은 맛집이네
분위기 너무 좋아서 데이트 코스로두 좋은거같아

담에 또오자 이슈랑 @jang_2seul ❤️

#도마3 #강남맛집 #강남역맛집 #강남핫플 #강남역데이트 #강남데이트코스 #강남역소개팅 #강남고기집 #강남소고기맛집 #화로구이 #하이볼 #강남분위기좋은곳","['협찬', '도마3', '강남맛집', '강남역맛집', '강남핫플', '강남역데이트', '강남데이트코스', '강남역소개팅', '강남고기집', '강남소고기맛집', '화로구이', '하이볼', '강남분위기좋은곳', '맛집', '먹방', '먹스타그램', '먹부림', '소고기', '먹팔', 'foodporn', 'koreanfood', 'koreanbbq', 'foodstagram', 'beef', 'meatlover']"
https://www.instagram.com/p/CL8ttHLp81k/,restaurant_doma3,"도마³
안녕하세요 도마³입니다~
이번에 메뉴판을 새로 바꾸면서 기존메뉴에서 세트메뉴와 사이드메뉴에 변화가 생겼습니다!
이점 참고하시어 이용 부탁드립니다:)","['도마3', '강남역맛집', '강남', '강남맛집', '강남역소개팅', '소고기', '와규', '분위기깡패', '분위기맛집', '진갈비']"
https://www.instagram.com/p/CCDnMhPFVAO/,tanizz._.zz,"<광고> 입니당~!~!
미친듯한 울 등심불초밥 보고가세요ㅠㅠㅠ
늘 꿈꾸던 자본주의의 한입샷...٩(^‿^)۶
딱 봐도 온전한 육즙에 식감 난리날것 같죠..?ㅇㅇ맞음!
누가봐도 존맛 예상 가능한 이 한 입 비쥬얼;
너무너무너무 분위기 오지는 화로구이집인데,(고깃집이랑 다름 주의❌)
원래 저는 빨리 먹고 2차로 또 먹자 주의인데요?
여기선 1차에 온전히 찬찬히 즐기면서 넘 가득차게 보내고 왔다.
특히 요기 진꽃살 안먹으면 진짜 올해의 후회 탑3에 들 정도ㅎ
마블링에서도 보여지듯 지방이 촘촘히 침투하고 있는데,
무작정 기름진것도 아니고 적당한 꼬들함덕에 마치 항정살 소ver. 느낌?
항정살 식감 좋아하신다면 무조건입니다.
태어날때부터 앓고 있었던 탄수화물병은... 여기서도 못잃었는데요,,(평생 완치를 못함ㅎ)
습관처럼 시킨 밥이 이렇게 맛있을줄이야...와 진짜 쌀 찰기 ❤️대❤️박❤️적❤️
이 밥에, 이 고기에, 와사비 얹어서 초밥처럼 한입에 먹었다.(대행복)
같이 나오는 무김치도 오독한것이 고기의 기름짐 개운하게 해주시고ㅠ
시청오빠 최애라 시킨 된찌는+소면이 있어, 사이드 아니고 메인급 식사 완성😇
시끌벅적 냄새풀풀 이런거 전혀 ㄴㄴ라,
데이트나 소개팅하면 무조건 성공할 느낌 가득합니다.💯
말이 길었는데,, 한 줄로 요약하자면..
▶️스트레스 수치 맥스 찍는 날,
아 진!!!짜!!!맛있는거 먹고싶다! 싶을때 오면 삶의질 수.직.상.승~🥳
.
.
#진갈비 #화로구이 #불초밥
#도마3 #뱅뱅사거리 #등심","['꽃갈비살', '소고기', '강남역', '고기스타그램', '인스타푸드', '데이트그램', '역삼역맛집', '강남맛집', '밥스타그램', '데이트추천', '꿀맛', '데일리']"
https://www.instagram.com/p/CVpphySpy1F/,choi___sara,울 언니 사랑해🖤,"['셀스타그램', '운동하는여자', '최사라선수', '운동하는남자', '촬영', '비키니프로', '식단', '피트니스모델', '헬스', '비키니선수', '비키니모델', '강남역', '강남맛집', 'bodybuilding', 'fitness', 'npc', 'ifbb', 'ifbbbikini', 'ifbbbikinipro', 'olympia', '몸스타그램', '모델', '몬스터짐', '비키니포즈', '프로필촬영', '바디프로필', '비키니', '다이어트', '엉짱']"
