post_url,writer_id,main_text,tag
https://www.instagram.com/p/CVNbmv2hOSe/,janemarch_ok,".
성수동 바차차 다시 오픈했어요
메뉴도 재정리하고 쌀쌀해진 날씨 웰컴 오뎅 좋아요
민반장님이랑 갯마을 바차차 화이팅!!!
@bar_chacha #OK외식",['OK외식']
https://www.instagram.com/p/CYfvO2MB9MR/,wrufseul,"오랜만에 만난 @_yeseulsong @zany_enzhd ⠀
성수동 데이투 🍝🍕🍷♥️

#성수동 #이태리차차 #성수동맛집 #지난사진 #일상기록📷","['성수동', '이태리차차', '성수동맛집', '지난사진', '일상기록']"
https://www.instagram.com/p/CQs1Jq-jJaW/,su.rystal,,[]
https://www.instagram.com/p/CO0BUPlL728/,mukbinnazzi,"야외 테라스 앉기 좋은 날씨였는데!
평일 낮에도 만석🙈
디아블로피자&트러플풍기 내 원픽❤️
파스타나 리조또를 좀 다양하게 시킬 걸 아쉬움🥲
.
.
#성수동맛집 #성수동이탈리안레스토랑
#이태리차차 #서울숲맛집 #성수동피자맛집
#성수동파스타맛집 #빛나맛집 #먹스타그램","['성수동맛집', '성수동이탈리안레스토랑', '이태리차차', '서울숲맛집', '성수동피자맛집', '성수동파스타맛집', '빛나맛집', '먹스타그램', '빛나맛집성수']"
https://www.instagram.com/p/CO1jFITFpOZ/,___seo.ha,"예쁘다고 해주셔서 ..... 🤓💚
요기 성수동 밥집 인데
이미 유명 하지만 너무 너무 너무너무
예쁘고 맛있어서 따로 하나 더 올릴게요
테라스의 계절 너무 좋다 ✨
실크나시도 업데이트 해뒀어요 !
끈길이 조절 되서 제일 좋았습니다 😺😺","['이태리차차', '성수동맛집', '실크나시', '끈나시', '데이트룩', '셀카', '셀피', 'selfie', 'selca', 'daily', '서울데이트', '서울숲맛집', '성수동핫플', '성수동데이트']"
https://www.instagram.com/p/CDADJO5sQ4j/,hami_song,"방송할 때는 티 많이 안난다고 하시지만 사복입으면 황금이 존재감 뿜뿜👶🏻
6개월되고부터는 한 주 한 주 배가 쑥쑥 나와요🤰🏻
황금이가 효자라 옆으로 안나오고 앞으로만 나와준 덕에 지금까지 방송도 하고- 돈 많이 벌어 오라는 뜻인거지? 🎙
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#23주임산부 #23주 #임산부 #임산부아나운서 #임산부패션 #임산부원피스 #이태리차차 #성수동 #성수동맛집 #성수동카페 #카페스타그램 #데일리룩 #셀피 #셀스타그램 #임산부일상 #ootd #selfie #selstagram #pregnant #pregnancy #seongsudong #seongsucafe #seongsu","['23', '23', 'ootd', 'selfie', 'selstagram', 'pregnant', 'pregnancy', 'seongsudong', 'seongsucafe', 'seongsu']"
https://www.instagram.com/p/CHN2Fmkhq-V/,ri__ta__,"⠀⠀ ⠀
마스크 깜빡해서 집까지 구두 신고 뛰어간 날
약속 장소 가기 전에 지쳐서 결국 운동화 신고 간 날
#핫플사냥꾼 들이랑 카투2 밥1 한 날

예쁜 곳 또 데려가죠 🤭

#이태리차차 #이태리차차성수 #논탄토성수 #성수맛집 #성수 #데일리룩 #ootd #오오티디 #dailylook","['ootd', 'dailylook']"
https://www.instagram.com/p/CW_FQpcBpLV/,noelle_caixia,#seoul #italianfood #italychacha #이태리차차 #파스타 #피자 #성수동,"['seoul', 'italianfood', 'italychacha', '이태리차차', '파스타', '피자', '성수동']"
https://www.instagram.com/p/CNMXf_5nfLz/,park.soi,날씨 좋은 날 테라스에서 브런치는 행복💗,"['성수동맛집', '성수동카페', '서울숲맛집', '서울숲카페', '서울숲', '카페추천', '브런치카페', '테라스카페', '프리랜서모델', '뷰티모델', '피팅모델', '뷰티촬영', '뷰티화보', '데일리룩', '일상스타그램', '팔로우', '좋아요', 'fff', 'selca', 'selfie', 'daily', 'dailylook', 'follow']"
https://www.instagram.com/p/CWmraAWlaK6/,foody_today,"#이태리차차

정말 오랜만에 성수에 다녀왔어요💚

저번주까지만 해도 날씨가 따뜻해서 테라스에서 먹었는데,
분위기가 정말 좋더라구요☺️

피자는 가운데 반숙란이 있어서 독특하게 맛있었고,🍕

오일파스타에 해물이 한가득 들어있어서 풍요로웠어요ㅎㅎ😋","['이태리차차', '좋아요', '먹스타그램', '맛스타그램', '좋아요반사', '선팔', '맛팔', '맛집', 'fff', '선팔하면맞팔', 'f4f', '팔로우', 'follow', '먹방', '좋반', '먹스타맞팔', '팔로우반사', 'instagram', '소통', '소통해요', '오늘의먹방', 'daily', 'instadaily', '핫플', '먹스타', '좋아요테러', '댓글', '협찬환영', '성수맛집']"
